015199,ホッカイドウ,リシリグン,リシリフジチョウ,北海道,利尻郡,利尻富士町,RISHIRI GUN,RISHIRIFUJI CHO
015202,ホッカイドウ,テシオグン,ホロノベチョウ,北海道,天塩郡,幌延町,TESHIO GUN,HORONOBE CHO
015431,ホッカイドウ,アバシリグン,ビホロチョウ,北海道,網走郡,美幌町,ABASHIRI GUN,BIHORO CHO
015440,ホッカイドウ,アバシリグン,ツベツチョウ,北海道,網走郡,津別町,ABASHIRI GUN,TSUBETSU CHO
015458,ホッカイドウ,シャリグン,シャリチョウ,北海道,斜里郡,斜里町,SHARI GUN,SHARI CHO
015466,ホッカイドウ,シャリグン,キヨサトチョウ,北海道,斜里郡,清里町,SHARI GUN,KIYOSATO CHO
015474,ホッカイドウ,シャリグン,コシミズチョウ,北海道,斜里郡,小清水町,SHARI GUN,KOSHIMIZU CHO
015491,ホッカイドウ,トコログン,クンネップチョウ,北海道,常呂郡,訓子府町,TOKORO GUN,KUNNEPPU CHO
015504,ホッカイドウ,トコログン,オケトチョウ,北海道,常呂郡,置戸町,TOKORO GUN,OKETO CHO
015521,ホッカイドウ,トコログン,サロマチョウ,北海道,常呂郡,佐呂間町,TOKORO GUN,SAROMA CHO
015555,ホッカイドウ,モンベツグン,エンガルチョウ,北海道,紋別郡,遠軽町,MOMBETSU GUN,ENGARU CHO
015598,ホッカイドウ,モンベツグン,ユウベツチョウ,北海道,紋別郡,湧別町,MOMBETSU GUN,YUBETSU CHO
015601,ホッカイドウ,モンベツグン,タキノウエチョウ,北海道,紋別郡,滝上町,MOMBETSU GUN,TAKINOE CHO
015610,ホッカイドウ,モンベツグン,オコッペチョウ,北海道,紋別郡,興部町,MOMBETSU GUN,OKOPPE CHO
015628,ホッカイドウ,モンベツグン,ニシオコッペムラ,北海道,紋別郡,西興部村,MOMBETSU GUN,NISHIOKOPPE MURA
015636,ホッカイドウ,モンベツグン,オウムチョウ,北海道,紋別郡,雄武町,MOMBETSU GUN,OMU CHO
015644,ホッカイドウ,アバシリグン,オオゾラチョウ,北海道,網走郡,大空町,ABASHIRI GUN,OZORA CHO
015717,ホッカイドウ,アブタグン,トヨウラチョウ,北海道,虻田郡,豊浦町,ABUTA GUN,TOYORA CHO
015750,ホッカイドウ,ウスグン,ソウベツチョウ,北海道,有珠郡,壮瞥町,USU GUN,SOBETSU CHO
015784,ホッカイドウ,シラオイグン,シラオイチョウ,北海道,白老郡,白老町,SHIRAOI GUN,SHIRAOI CHO
015814,ホッカイドウ,ユウフツグン,アツマチョウ,北海道,勇払郡,厚真町,YUFUTSU GUN,ATSUMA CHO
015849,ホッカイドウ,アブタグン,トウヤコチョウ,北海道,虻田郡,洞爺湖町,ABUTA GUN,TOYAKO CHO
015857,ホッカイドウ,ユウフツグン,アビラチョウ,北海道,勇払郡,安平町,YUFUTSU GUN,ABIRA CHO
015865,ホッカイドウ,ユウフツグン,ムカワチョウ,北海道,勇払郡,むかわ町,YUFUTSU GUN,MUKAWA CHO
016012,ホッカイドウ,サルグン,ヒダカチョウ,北海道,沙流郡,日高町,SARU GUN,HIDAKA CHO
016021,ホッカイドウ,サルグン,ビラトリチョウ,北海道,沙流郡,平取町,SARU GUN,BIRATORI CHO
016047,ホッカイドウ,ニイカップグン,ニイカップチョウ,北海道,新冠郡,新冠町,NIIKAPPU GUN,NIIKAPPU CHO
016071,ホッカイドウ,ウラカワグン,ウラカワチョウ,北海道,浦河郡,浦河町,URAKAWA GUN,URAKAWA CHO
016080,ホッカイドウ,サマニグン,サマニチョウ,北海道,様似郡,様似町,SAMANI GUN,SAMANI CHO
016098,ホッカイドウ,ホロイズミグン,エリモチョウ,北海道,幌泉郡,えりも町,HOROIZUMI GUN,ERIMO CHO
016101,ホッカイドウ,ヒダカグン,シンヒダカチョウ,北海道,日高郡,新ひだか町,HIDAKA GUN,SHINHIDAKA CHO
016314,ホッカイドウ,カトウグン,オトフケチョウ,北海道,河東郡,音更町,KATO GUN,OTOFUKE CHO
016322,ホッカイドウ,カトウグン,シホロチョウ,北海道,河東郡,士幌町,KATO GUN,SHIHORO CHO
016331,ホッカイドウ,カトウグン,カミシホロチョウ,北海道,河東郡,上士幌町,KATO GUN,KAMISHIHORO CHO
016349,ホッカイドウ,カトウグン,シカオイチョウ,北海道,河東郡,鹿追町,KATO GUN,SHIKAOI CHO
016357,ホッカイドウ,カミカワグン,シントクチョウ,北海道,上川郡,新得町,KAMIKAWA GUN,SHINTOKU CHO
016365,ホッカイドウ,カミカワグン,シミズチョウ,北海道,上川郡,清水町,KAMIKAWA GUN,SHIMIZU CHO
016373,ホッカイドウ,カサイグン,メムロチョウ,北海道,河西郡,芽室町,KASAI GUN,MEMURO CHO
016381,ホッカイドウ,カサイグン,ナカサツナイムラ,北海道,河西郡,中札内村,KASAI GUN,NAKASATSUNAI MURA
016390,ホッカイドウ,カサイグン,サラベツムラ,北海道,河西郡,更別村,KASAI GUN,SARABETSU MURA
016411,ホッカイドウ,ヒロオグン,タイキチョウ,北海道,広尾郡,大樹町,HIRO GUN,TAIKI CHO
016420,ホッカイドウ,ヒロオグン,ヒロオチョウ,北海道,広尾郡,広尾町,HIRO GUN,HIRO CHO
016438,ホッカイドウ,ナカガワグン,マクベツチョウ,北海道,中川郡,幕別町,NAKAGAWA GUN,MAKUBETSU CHO
016446,ホッカイドウ,ナカガワグン,イケダチョウ,北海道,中川郡,池田町,NAKAGAWA GUN,IKEDA CHO
016454,ホッカイドウ,ナカガワグン,トヨコロチョウ,北海道,中川郡,豊頃町,NAKAGAWA GUN,TOYOKORO CHO
016462,ホッカイドウ,ナカガワグン,ホンベツチョウ,北海道,中川郡,本別町,NAKAGAWA GUN,HOMBETSU CHO
016471,ホッカイドウ,アショログン,アショロチョウ,北海道,足寄郡,足寄町,ASHORO GUN,ASHORO CHO
016489,ホッカイドウ,アショログン,リクベツチョウ,北海道,足寄郡,陸別町,ASHORO GUN,RIKUBETSU CHO
016497,ホッカイドウ,トカチグン,ウラホロチョウ,北海道,十勝郡,浦幌町,TOKACHI GUN,URAHORO CHO
016616,ホッカイドウ,クシログン,クシロチョウ,北海道,釧路郡,釧路町,KUSHIRO GUN,KUSHIRO CHO
016624,ホッカイドウ,アッケシグン,アッケシチョウ,北海道,厚岸郡,厚岸町,AKKESHI GUN,AKKESHI CHO
016632,ホッカイドウ,アッケシグン,ハマナカチョウ,北海道,厚岸郡,浜中町,AKKESHI GUN,HAMANAKA CHO
016641,ホッカイドウ,カワカミグン,シベチャチョウ,北海道,川上郡,標茶町,KAWAKAMI GUN,SHIBECHA CHO
016659,ホッカイドウ,カワカミグン,テシカガチョウ,北海道,川上郡,弟子屈町,KAWAKAMI GUN,TESHIKAGA CHO
016675,ホッカイドウ,アカングン,ツルイムラ,北海道,阿寒郡,鶴居村,AKAN GUN,TSURUI MURA
016683,ホッカイドウ,シラヌカグン,シラヌカチョウ,北海道,白糠郡,白糠町,SHIRANUKA GUN,SHIRANUKA CHO
016918,ホッカイドウ,ノツケグン,ベツカイチョウ,北海道,野付郡,別海町,NOTSUKE GUN,BETSUKAI CHO
016926,ホッカイドウ,シベツグン,ナカシベツチョウ,北海道,標津郡,中標津町,SHIBETSU GUN,NAKASHIBETSU CHO
016934,ホッカイドウ,シベツグン,シベツチョウ,北海道,標津郡,標津町,SHIBETSU GUN,SHIBETSU CHO
016942,ホッカイドウ,メナシグン,ラウスチョウ,北海道,目梨郡,羅臼町,MENASHI GUN,RAUSU CHO
020001,アオモリケン,"",,青森県,"",,"",
022012,アオモリケン,"",アオモリシ,青森県,"",青森市,"",AOMORI SHI
022021,アオモリケン,"",ヒロサキシ,青森県,"",弘前市,"",HIROSAKI SHI
022039,アオモリケン,"",ハチノヘシ,青森県,"",八戸市,"",HACHINOHE SHI
022047,アオモリケン,"",クロイシシ,青森県,"",黒石市,"",KUROISHI SHI
022055,アオモリケン,"",ゴショガワラシ,青森県,"",五所川原市,"",GOSHOGAWARA SHI
022063,アオモリケン,"",トワダシ,青森県,"",十和田市,"",TOWADA SHI
022071,アオモリケン,"",ミサワシ,青森県,"",三沢市,"",MISAWA SHI
022080,アオモリケン,"",ムツシ,青森県,"",むつ市,"",MUTSU SHI
022098,アオモリケン,"",ツガルシ,青森県,"",つがる市,"",TSUGARU SHI
022101,アオモリケン,"",ヒラカワシ,青森県,"",平川市,"",HIRAKAWA SHI
023019,アオモリケン,ヒガシツガルグン,ヒラナイマチ,青森県,東津軽郡,平内町,HIGASHITSUGARU GUN,HIRANAI MACHI
023035,アオモリケン,ヒガシツガルグン,イマベツマチ,青森県,東津軽郡,今別町,HIGASHITSUGARU GUN,IMABETSU MACHI
023043,アオモリケン,ヒガシツガルグン,ヨモギタムラ,青森県,東津軽郡,蓬田村,HIGASHITSUGARU GUN,YOMOGITA MURA
023078,アオモリケン,ヒガシツガルグン,ソトガハママチ,青森県,東津軽郡,外ヶ浜町,HIGASHITSUGARU GUN,SOTOGAHAMA MACHI
023213,アオモリケン,ニシツガルグン,アジガサワマチ,青森県,西津軽郡,鰺ヶ沢町,NISHITSUGARU GUN,AJIGASAWA MACHI
023230,アオモリケン,ニシツガルグン,フカウラマチ,青森県,西津軽郡,深浦町,NISHITSUGARU GUN,FUKAURA MACHI
023434,アオモリケン,ナカツガルグン,ニシメヤムラ,青森県,中津軽郡,西目屋村,NAKATSUGARU GUN,NISHIMEYA MURA
023612,アオモリケン,ミナミツガルグン,フジサキマチ,青森県,南津軽郡,藤崎町,MINAMITSUGARU GUN,FUJISAKI MACHI
023621,アオモリケン,ミナミツガルグン,オオワニマチ,青森県,南津軽郡,大鰐町,MINAMITSUGARU GUN,OWANI MACHI
023671,アオモリケン,ミナミツガルグン,イナカダテムラ,青森県,南津軽郡,田舎館村,MINAMITSUGARU GUN,INAKADATE MURA
023817,アオモリケン,キタツガルグン,イタヤナギマチ,青森県,北津軽郡,板柳町,KITATSUGARU GUN,ITAYANAGI MACHI
023841,アオモリケン,キタツガルグン,ツルタマチ,青森県,北津軽郡,鶴田町,KITATSUGARU GUN,TSURUTA MACHI
023876,アオモリケン,キタツガルグン,ナカドマリマチ,青森県,北津軽郡,中泊町,KITATSUGARU GUN,NAKADOMARI MACHI
024015,アオモリケン,カミキタグン,ノヘジマチ,青森県,上北郡,野辺地町,KAMIKITA GUN,NOHEJI MACHI
024023,アオモリケン,カミキタグン,シチノヘマチ,青森県,上北郡,七戸町,KAMIKITA GUN,SHICHINOHE MACHI
024058,アオモリケン,カミキタグン,ロクノヘマチ,青森県,上北郡,六戸町,KAMIKITA GUN,ROKUNOHE MACHI
024066,アオモリケン,カミキタグン,ヨコハママチ,青森県,上北郡,横浜町,KAMIKITA GUN,YOKOHAMA MACHI
024082,アオモリケン,カミキタグン,トウホクマチ,青森県,上北郡,東北町,KAMIKITA GUN,TOHOKU MACHI
024112,アオモリケン,カミキタグン,ロッカショムラ,青森県,上北郡,六ヶ所村,KAMIKITA GUN,ROKKASHO MURA
024121,アオモリケン,カミキタグン,オイラセチョウ,青森県,上北郡,おいらせ町,KAMIKITA GUN,OIRASE CHO
024236,アオモリケン,シモキタグン,オオママチ,青森県,下北郡,大間町,SHIMOKITA GUN,OMA MACHI
024244,アオモリケン,シモキタグン,ヒガシドオリムラ,青森県,下北郡,東通村,SHIMOKITA GUN,HIGASHIDORI MURA
024252,アオモリケン,シモキタグン,カザマウラムラ,青森県,下北郡,風間浦村,SHIMOKITA GUN,KAZAMAURA MURA
024261,アオモリケン,シモキタグン,サイムラ,青森県,下北郡,佐井村,SHIMOKITA GUN,SAI MURA
024414,アオモリケン,サンノヘグン,サンノヘマチ,青森県,三戸郡,三戸町,SANNOHE GUN,SANNOHE MACHI
024422,アオモリケン,サンノヘグン,ゴノヘマチ,青森県,三戸郡,五戸町,SANNOHE GUN,GONOHE MACHI
024431,アオモリケン,サンノヘグン,タッコマチ,青森県,三戸郡,田子町,SANNOHE GUN,TAKKO MACHI
024457,アオモリケン,サンノヘグン,ナンブチョウ,青森県,三戸郡,南部町,SANNOHE GUN,NAMBU CHO
024465,アオモリケン,サンノヘグン,ハシカミチョウ,青森県,三戸郡,階上町,SANNOHE GUN,HASHIKAMI CHO
024503,アオモリケン,サンノヘグン,シンゴウムラ,青森県,三戸郡,新郷村,SANNOHE GUN,SHINGO MURA
030007,イワテケン,"",,岩手県,"",,"",
032018,イワテケン,"",モリオカシ,岩手県,"",盛岡市,"",MORIOKA SHI
032026,イワテケン,"",ミヤコシ,岩手県,"",宮古市,"",MIYAKO SHI
032034,イワテケン,"",オオフナトシ,岩手県,"",大船渡市,"",OFUNATO SHI
032051,イワテケン,"",ハナマキシ,岩手県,"",花巻市,"",HANAMAKI SHI
032069,イワテケン,"",キタカミシ,岩手県,"",北上市,"",KITAKAMI SHI
032077,イワテケン,"",クジシ,岩手県,"",久慈市,"",KUJI SHI
